start,end,duration_hours
2017-05-10 12:25:00,2017-05-10 12:55:00,0.5
2017-05-11 03:05:00,2017-05-11 03:35:00,0.5
2017-05-12 07:20:00,2017-05-12 08:15:00,0.9166666666666666
2017-05-13 09:15:00,2017-05-13 09:50:00,0.5833333333333334
2017-05-13 21:45:00,2017-05-13 22:15:00,0.5
2017-05-14 09:05:00,2017-05-14 09:45:00,0.6666666666666666
2017-05-14 22:20:00,2017-05-14 23:05:00,0.75
2017-05-15 23:55:00,2017-05-16 00:40:00,0.75
2017-05-16 05:10:00,2017-05-16 07:30:00,2.3333333333333335
2017-05-16 09:55:00,2017-05-16 11:15:00,1.3333333333333333
2017-05-16 11:25:00,2017-05-16 12:00:00,0.5833333333333334
2017-05-16 12:35:00,2017-05-16 13:10:00,0.5833333333333334
2017-05-16 14:50:00,2017-05-16 15:20:00,0.5
2017-05-17 00:30:00,2017-05-17 01:00:00,0.5
2017-05-17 02:00:00,2017-05-17 04:35:00,2.5833333333333335
2017-05-17 04:45:00,2017-05-17 07:00:00,2.25
2017-05-17 07:50:00,2017-05-17 08:25:00,0.5833333333333334
2017-05-17 21:25:00,2017-05-17 22:10:00,0.75
2017-05-17 22:20:00,2017-05-17 23:45:00,1.4166666666666667
2017-05-18 00:00:00,2017-05-18 00:30:00,0.5
2017-05-18 00:50:00,2017-05-18 01:20:00,0.5
2017-05-18 03:40:00,2017-05-18 07:55:00,4.25
2017-05-18 08:50:00,2017-05-18 09:35:00,0.75
2017-05-18 10:25:00,2017-05-18 10:55:00,0.5
2017-05-18 17:40:00,2017-05-18 18:20:00,0.6666666666666666
2017-05-18 18:30:00,2017-05-18 21:55:00,3.4166666666666665
2017-05-18 22:20:00,2017-05-18 23:05:00,0.75
2017-06-11 05:30:00,2017-06-11 06:20:00,0.8333333333333334
2017-06-11 06:55:00,2017-06-11 08:00:00,1.0833333333333333
2017-06-11 13:05:00,2017-06-11 14:25:00,1.3333333333333333
2017-06-11 16:55:00,2017-06-11 17:30:00,0.5833333333333334
2017-06-11 19:40:00,2017-06-12 00:15:00,4.583333333333333
2017-06-12 01:30:00,2017-06-12 03:45:00,2.25
2017-06-12 04:40:00,2017-06-12 06:20:00,1.6666666666666667
2017-06-12 08:40:00,2017-06-12 10:05:00,1.4166666666666667
2017-06-12 10:40:00,2017-06-12 11:35:00,0.9166666666666666
2017-06-17 02:15:00,2017-06-17 03:20:00,1.0833333333333333
2017-06-21 07:00:00,2017-06-21 07:40:00,0.6666666666666666
2017-06-24 21:35:00,2017-06-24 22:35:00,1.0
2017-06-26 23:40:00,2017-06-27 00:20:00,0.6666666666666666
2017-06-27 01:55:00,2017-06-27 03:15:00,1.3333333333333333
2017-06-28 09:55:00,2017-06-28 11:30:00,1.5833333333333333
2017-06-28 15:00:00,2017-06-28 15:30:00,0.5
2017-06-28 17:25:00,2017-06-28 18:00:00,0.5833333333333334
2017-06-28 21:30:00,2017-06-28 22:00:00,0.5
2017-06-28 22:35:00,2017-06-28 23:30:00,0.9166666666666666
2017-06-28 23:55:00,2017-06-29 00:35:00,0.6666666666666666
2017-06-29 01:00:00,2017-06-29 01:35:00,0.5833333333333334
2017-06-30 10:20:00,2017-06-30 10:55:00,0.5833333333333334
2017-08-19 21:35:00,2017-08-19 22:25:00,0.8333333333333334
2017-08-19 22:50:00,2017-08-19 23:20:00,0.5
2017-08-20 00:50:00,2017-08-20 05:05:00,4.25
2017-08-20 05:15:00,2017-08-20 06:45:00,1.5
2017-08-20 08:05:00,2017-08-20 09:15:00,1.1666666666666667
2017-08-20 10:25:00,2017-08-20 11:40:00,1.25
2017-08-20 13:55:00,2017-08-20 16:00:00,2.0833333333333335
2017-08-20 16:15:00,2017-08-20 16:50:00,0.5833333333333334
2017-08-20 17:15:00,2017-08-20 18:35:00,1.3333333333333333
2017-08-20 18:45:00,2017-08-20 19:35:00,0.8333333333333334
2017-08-20 20:00:00,2017-08-20 21:40:00,1.6666666666666667
2017-08-20 22:45:00,2017-08-20 23:15:00,0.5
2017-08-20 23:25:00,2017-08-20 23:55:00,0.5
2017-08-21 00:10:00,2017-08-21 03:45:00,3.5833333333333335
2017-08-21 03:55:00,2017-08-21 07:15:00,3.3333333333333335
2017-08-22 15:05:00,2017-08-22 15:45:00,0.6666666666666666
2017-08-22 16:10:00,2017-08-22 16:50:00,0.6666666666666666
2017-08-22 17:40:00,2017-08-22 18:50:00,1.1666666666666667
2017-08-22 19:00:00,2017-08-22 19:35:00,0.5833333333333334
2017-08-22 20:35:00,2017-08-22 21:20:00,0.75
2017-08-22 21:50:00,2017-08-22 22:35:00,0.75
2017-08-24 17:55:00,2017-08-24 20:45:00,2.8333333333333335
2017-08-25 09:35:00,2017-08-25 10:10:00,0.5833333333333334
2017-08-25 11:00:00,2017-08-25 14:10:00,3.1666666666666665
2017-08-25 14:20:00,2017-08-25 16:35:00,2.25
2017-08-25 18:20:00,2017-08-25 19:00:00,0.6666666666666666
2017-08-25 22:00:00,2017-08-25 22:35:00,0.5833333333333334
2017-08-26 10:55:00,2017-08-26 12:05:00,1.1666666666666667
2017-08-26 15:40:00,2017-08-26 16:30:00,0.8333333333333334
2017-08-26 20:55:00,2017-08-26 21:25:00,0.5
2017-08-28 16:10:00,2017-08-28 16:55:00,0.75
2017-08-29 03:15:00,2017-08-29 04:20:00,1.0833333333333333
2017-08-29 05:50:00,2017-08-29 07:00:00,1.1666666666666667
2017-08-29 08:30:00,2017-08-29 09:15:00,0.75
2017-08-29 11:40:00,2017-08-29 12:35:00,0.9166666666666666
2017-08-29 13:55:00,2017-08-29 14:45:00,0.8333333333333334
2017-08-29 15:30:00,2017-08-29 16:10:00,0.6666666666666666
2017-08-29 16:20:00,2017-08-29 19:10:00,2.8333333333333335
2017-08-29 19:20:00,2017-08-29 20:00:00,0.6666666666666666
2017-08-29 20:10:00,2017-08-29 21:40:00,1.5
2017-08-29 21:50:00,2017-08-29 23:15:00,1.4166666666666667
2017-08-29 23:25:00,2017-08-30 00:45:00,1.3333333333333333
2017-08-30 18:30:00,2017-08-30 19:35:00,1.0833333333333333
2017-08-30 22:40:00,2017-08-30 23:10:00,0.5
2017-08-31 06:00:00,2017-08-31 07:00:00,1.0
2017-09-03 22:50:00,2017-09-03 23:30:00,0.6666666666666666
2017-09-04 00:20:00,2017-09-04 01:30:00,1.1666666666666667
2017-09-04 03:55:00,2017-09-04 05:00:00,1.0833333333333333
2017-09-04 17:00:00,2017-09-04 18:15:00,1.25
2017-09-04 22:55:00,2017-09-04 23:30:00,0.5833333333333334
2017-09-05 01:25:00,2017-09-05 02:10:00,0.75
2017-09-05 07:55:00,2017-09-05 08:25:00,0.5
2017-09-06 00:40:00,2017-09-06 01:25:00,0.75
2017-09-06 19:15:00,2017-09-06 19:45:00,0.5
2017-09-06 19:55:00,2017-09-06 20:35:00,0.6666666666666666
2017-09-09 20:15:00,2017-09-09 20:50:00,0.5833333333333334
2017-09-14 07:40:00,2017-09-14 08:10:00,0.5
2017-09-17 01:35:00,2017-09-17 02:50:00,1.25
2017-09-17 15:55:00,2017-09-17 16:35:00,0.6666666666666666
2017-10-19 12:00:00,2017-10-19 15:50:00,3.8333333333333335
2017-10-20 16:30:00,2017-10-20 17:20:00,0.8333333333333334
2017-10-20 19:00:00,2017-10-20 19:50:00,0.8333333333333334
2017-10-20 22:40:00,2017-10-20 23:50:00,1.1666666666666667
2017-10-21 22:50:00,2017-10-21 23:50:00,1.0
2017-10-23 00:45:00,2017-10-23 01:25:00,0.6666666666666666
2017-10-24 04:05:00,2017-10-24 05:00:00,0.9166666666666666
2017-10-24 09:05:00,2017-10-24 09:45:00,0.6666666666666666
2017-10-24 09:55:00,2017-10-24 10:35:00,0.6666666666666666
2017-10-24 10:45:00,2017-10-24 11:30:00,0.75
2017-10-27 07:40:00,2017-10-27 09:05:00,1.4166666666666667
2017-10-27 09:15:00,2017-10-27 09:45:00,0.5
2017-11-21 19:55:00,2017-11-21 21:40:00,1.75
2017-11-21 22:00:00,2017-11-21 22:40:00,0.6666666666666666
2017-11-21 22:55:00,2017-11-22 00:35:00,1.6666666666666667
2017-11-22 09:05:00,2017-11-22 09:35:00,0.5
2017-12-09 22:50:00,2017-12-10 03:50:00,5.0
2017-12-10 04:00:00,2017-12-10 05:20:00,1.3333333333333333
2017-12-10 09:15:00,2017-12-10 11:05:00,1.8333333333333333
2017-12-10 11:15:00,2017-12-10 13:20:00,2.0833333333333335
2017-12-10 13:30:00,2017-12-10 20:55:00,7.416666666666667
2017-12-10 21:10:00,2017-12-10 23:45:00,2.5833333333333335
2017-12-11 00:35:00,2017-12-11 02:05:00,1.5
2017-12-11 02:15:00,2017-12-11 02:50:00,0.5833333333333334
2017-12-12 12:00:00,2017-12-12 14:20:00,2.3333333333333335
2017-12-13 01:35:00,2017-12-13 02:45:00,1.1666666666666667
2017-12-13 03:50:00,2017-12-13 04:20:00,0.5
2017-12-13 08:15:00,2017-12-13 08:50:00,0.5833333333333334
2017-12-13 10:20:00,2017-12-13 11:40:00,1.3333333333333333
2017-12-13 12:10:00,2017-12-13 12:40:00,0.5
2017-12-14 20:35:00,2017-12-15 04:55:00,8.333333333333334
2017-12-15 06:35:00,2017-12-15 07:10:00,0.5833333333333334
2018-01-09 08:50:00,2018-01-09 09:50:00,1.0
2018-01-15 14:50:00,2018-01-15 15:25:00,0.5833333333333334
2018-01-15 22:05:00,2018-01-15 23:00:00,0.9166666666666666
2018-01-16 00:35:00,2018-01-16 01:30:00,0.9166666666666666
2018-01-16 01:40:00,2018-01-16 02:30:00,0.8333333333333334
2018-01-16 02:40:00,2018-01-16 06:40:00,4.0
2018-01-16 19:50:00,2018-01-16 20:30:00,0.6666666666666666
2018-01-17 12:40:00,2018-01-17 13:10:00,0.5
2018-01-17 19:00:00,2018-01-17 20:50:00,1.8333333333333333
2018-01-18 04:05:00,2018-01-18 04:45:00,0.6666666666666666
2018-01-18 05:40:00,2018-01-18 06:45:00,1.0833333333333333
2018-01-18 13:35:00,2018-01-18 14:45:00,1.1666666666666667
2018-02-27 01:35:00,2018-02-27 02:15:00,0.6666666666666666
2018-02-27 04:25:00,2018-02-27 05:20:00,0.9166666666666666
2018-02-28 07:00:00,2018-02-28 07:40:00,0.6666666666666666
2018-03-08 02:40:00,2018-03-08 03:15:00,0.5833333333333334
2018-03-12 17:45:00,2018-03-12 18:35:00,0.8333333333333334
2018-05-01 17:00:00,2018-05-01 17:40:00,0.6666666666666666
2018-05-08 09:45:00,2018-05-08 10:20:00,0.5833333333333334
2018-05-08 10:40:00,2018-05-08 11:10:00,0.5
2018-05-08 20:50:00,2018-05-08 21:35:00,0.75
2018-05-09 00:35:00,2018-05-09 02:45:00,2.1666666666666665
2018-05-09 02:55:00,2018-05-09 05:30:00,2.5833333333333335
2018-05-09 06:00:00,2018-05-09 06:55:00,0.9166666666666666
2018-05-09 07:05:00,2018-05-09 07:45:00,0.6666666666666666
2018-05-09 10:55:00,2018-05-09 11:30:00,0.5833333333333334
2018-05-10 10:10:00,2018-05-10 11:10:00,1.0
2018-05-22 05:10:00,2018-05-22 06:55:00,1.75
2018-05-22 09:10:00,2018-05-22 09:40:00,0.5
2018-05-23 05:50:00,2018-05-23 06:45:00,0.9166666666666666
2018-05-23 10:05:00,2018-05-23 11:05:00,1.0
2018-06-21 18:45:00,2018-06-21 19:15:00,0.5
2018-07-10 17:10:00,2018-07-10 17:40:00,0.5
2018-08-06 21:30:00,2018-08-06 22:15:00,0.75
2018-08-06 22:45:00,2018-08-06 23:25:00,0.6666666666666666
2018-08-07 02:05:00,2018-08-07 03:30:00,1.4166666666666667
2018-08-07 03:40:00,2018-08-07 04:15:00,0.5833333333333334
2018-08-07 07:00:00,2018-08-07 08:30:00,1.5
2018-08-07 08:40:00,2018-08-07 09:20:00,0.6666666666666666
2018-08-11 11:20:00,2018-08-11 12:25:00,1.0833333333333333
2018-08-11 12:35:00,2018-08-11 14:50:00,2.25
2018-08-13 02:00:00,2018-08-13 03:00:00,1.0
2018-08-13 04:45:00,2018-08-13 05:25:00,0.6666666666666666
2018-08-13 05:35:00,2018-08-13 06:20:00,0.75
2018-08-13 09:15:00,2018-08-13 10:05:00,0.8333333333333334
2018-08-13 10:20:00,2018-08-13 13:05:00,2.75
2018-09-03 05:40:00,2018-09-03 06:35:00,0.9166666666666666
2018-09-19 11:25:00,2018-09-19 12:00:00,0.5833333333333334
2018-09-19 12:20:00,2018-09-19 12:50:00,0.5
2018-09-19 16:20:00,2018-09-19 16:50:00,0.5
2018-09-19 19:55:00,2018-09-19 20:40:00,0.75
2018-09-19 22:25:00,2018-09-19 23:10:00,0.75
2018-09-21 00:30:00,2018-09-21 06:15:00,5.75
2018-09-24 22:40:00,2018-09-24 23:20:00,0.6666666666666666
2018-09-24 23:30:00,2018-09-25 01:55:00,2.4166666666666665
2018-09-25 11:00:00,2018-09-25 12:25:00,1.4166666666666667
2018-09-25 13:10:00,2018-09-25 14:10:00,1.0
2018-10-19 18:10:00,2018-10-19 18:40:00,0.5
2018-10-19 22:05:00,2018-10-19 22:40:00,0.5833333333333334
2018-10-23 23:50:00,2018-10-24 00:40:00,0.8333333333333334
2018-12-01 06:30:00,2018-12-01 07:10:00,0.6666666666666666
2018-12-13 21:05:00,2018-12-13 21:50:00,0.75
2019-01-01 07:15:00,2019-01-01 08:30:00,1.25
2019-01-01 08:40:00,2019-01-01 09:50:00,1.1666666666666667
2019-01-03 12:20:00,2019-01-03 12:50:00,0.5
2019-01-03 13:00:00,2019-01-03 13:40:00,0.6666666666666666
2019-02-01 06:00:00,2019-02-01 06:55:00,0.9166666666666666
2019-02-08 13:40:00,2019-02-08 14:35:00,0.9166666666666666
2019-02-08 15:20:00,2019-02-08 17:05:00,1.75
2019-02-13 08:20:00,2019-02-13 09:20:00,1.0
2019-02-14 19:15:00,2019-02-14 20:00:00,0.75
2019-02-15 23:30:00,2019-02-16 00:20:00,0.8333333333333334
2019-02-17 03:10:00,2019-02-17 04:25:00,1.25
2019-02-17 05:05:00,2019-02-17 05:55:00,0.8333333333333334
2019-02-28 08:45:00,2019-02-28 09:45:00,1.0
2019-02-28 10:30:00,2019-02-28 11:05:00,0.5833333333333334
2019-03-07 00:40:00,2019-03-07 01:15:00,0.5833333333333334
2019-03-07 06:25:00,2019-03-07 07:00:00,0.5833333333333334
2019-03-07 07:10:00,2019-03-07 07:55:00,0.75
2019-03-07 08:05:00,2019-03-07 08:50:00,0.75
2019-03-07 09:45:00,2019-03-07 10:30:00,0.75
2019-03-23 08:45:00,2019-03-23 09:25:00,0.6666666666666666
2019-04-23 11:30:00,2019-04-23 12:10:00,0.6666666666666666
2019-05-31 21:10:00,2019-05-31 22:10:00,1.0
2019-06-23 04:40:00,2019-06-23 05:25:00,0.75
2019-06-23 12:25:00,2019-06-23 13:00:00,0.5833333333333334
2019-06-23 13:40:00,2019-06-23 14:10:00,0.5
2019-06-23 19:05:00,2019-06-23 19:50:00,0.75
2019-06-23 20:00:00,2019-06-23 20:35:00,0.5833333333333334
2019-06-23 20:50:00,2019-06-23 21:20:00,0.5
2019-07-04 10:00:00,2019-07-04 10:30:00,0.5
2019-07-06 09:55:00,2019-07-06 10:25:00,0.5
2019-07-07 10:40:00,2019-07-07 11:20:00,0.6666666666666666
2019-08-15 02:40:00,2019-08-15 04:25:00,1.75
2019-10-27 20:30:00,2019-10-27 21:00:00,0.5
2019-10-28 07:00:00,2019-10-28 08:55:00,1.9166666666666667
2019-10-28 09:30:00,2019-10-28 10:10:00,0.6666666666666666
2019-11-23 18:35:00,2019-11-23 19:15:00,0.6666666666666666
2019-11-26 22:55:00,2019-11-26 23:35:00,0.6666666666666666
2019-11-26 23:45:00,2019-11-27 00:15:00,0.5
2019-11-27 00:25:00,2019-11-27 01:15:00,0.8333333333333334
2019-11-27 01:25:00,2019-11-27 02:05:00,0.6666666666666666
2019-11-27 02:15:00,2019-11-27 02:55:00,0.6666666666666666
2019-11-27 09:35:00,2019-11-27 10:30:00,0.9166666666666666
2019-11-28 20:45:00,2019-11-28 22:55:00,2.1666666666666665
2019-11-28 23:20:00,2019-11-28 23:50:00,0.5
2019-11-29 00:20:00,2019-11-29 01:10:00,0.8333333333333334
2019-11-29 01:25:00,2019-11-29 03:20:00,1.9166666666666667
2019-11-29 03:55:00,2019-11-29 04:30:00,0.5833333333333334
2020-05-02 02:20:00,2020-05-02 03:25:00,1.0833333333333333
2020-07-30 16:05:00,2020-07-30 16:45:00,0.6666666666666666
